split_role,collection,domain,released_split,sample_id,case_id,case_id_source,image_path,mask_path,mask_encoding
released_train,phantom_train,phantom,train,pt_17986,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17986.png,datasets/segmentation/phantom_train/masks/pt_17986.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17989,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17989.png,datasets/segmentation/phantom_train/masks/pt_17989.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17990,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17990.png,datasets/segmentation/phantom_train/masks/pt_17990.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17991,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17991.png,datasets/segmentation/phantom_train/masks/pt_17991.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17992,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17992.png,datasets/segmentation/phantom_train/masks/pt_17992.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17993,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17993.png,datasets/segmentation/phantom_train/masks/pt_17993.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17994,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17994.png,datasets/segmentation/phantom_train/masks/pt_17994.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17996,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17996.png,datasets/segmentation/phantom_train/masks/pt_17996.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_17997,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_17997.png,datasets/segmentation/phantom_train/masks/pt_17997.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18001,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18001.png,datasets/segmentation/phantom_train/masks/pt_18001.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18002,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18002.png,datasets/segmentation/phantom_train/masks/pt_18002.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18006,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18006.png,datasets/segmentation/phantom_train/masks/pt_18006.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18007,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18007.png,datasets/segmentation/phantom_train/masks/pt_18007.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18008,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18008.png,datasets/segmentation/phantom_train/masks/pt_18008.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18009,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18009.png,datasets/segmentation/phantom_train/masks/pt_18009.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18011,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18011.png,datasets/segmentation/phantom_train/masks/pt_18011.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18012,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18012.png,datasets/segmentation/phantom_train/masks/pt_18012.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18014,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18014.png,datasets/segmentation/phantom_train/masks/pt_18014.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18015,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18015.png,datasets/segmentation/phantom_train/masks/pt_18015.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18017,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18017.png,datasets/segmentation/phantom_train/masks/pt_18017.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18018,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18018.png,datasets/segmentation/phantom_train/masks/pt_18018.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18019,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18019.png,datasets/segmentation/phantom_train/masks/pt_18019.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18020,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18020.png,datasets/segmentation/phantom_train/masks/pt_18020.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18021,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18021.png,datasets/segmentation/phantom_train/masks/pt_18021.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18023,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18023.png,datasets/segmentation/phantom_train/masks/pt_18023.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18024,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18024.png,datasets/segmentation/phantom_train/masks/pt_18024.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18025,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18025.png,datasets/segmentation/phantom_train/masks/pt_18025.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18026,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18026.png,datasets/segmentation/phantom_train/masks/pt_18026.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18027,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18027.png,datasets/segmentation/phantom_train/masks/pt_18027.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18028,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18028.png,datasets/segmentation/phantom_train/masks/pt_18028.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18029,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18029.png,datasets/segmentation/phantom_train/masks/pt_18029.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18031,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18031.png,datasets/segmentation/phantom_train/masks/pt_18031.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18032,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18032.png,datasets/segmentation/phantom_train/masks/pt_18032.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18033,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18033.png,datasets/segmentation/phantom_train/masks/pt_18033.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18034,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18034.png,datasets/segmentation/phantom_train/masks/pt_18034.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18035,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18035.png,datasets/segmentation/phantom_train/masks/pt_18035.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18036,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18036.png,datasets/segmentation/phantom_train/masks/pt_18036.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18038,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18038.png,datasets/segmentation/phantom_train/masks/pt_18038.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18039,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18039.png,datasets/segmentation/phantom_train/masks/pt_18039.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18040,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18040.png,datasets/segmentation/phantom_train/masks/pt_18040.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18041,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18041.png,datasets/segmentation/phantom_train/masks/pt_18041.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18043,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18043.png,datasets/segmentation/phantom_train/masks/pt_18043.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18044,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18044.png,datasets/segmentation/phantom_train/masks/pt_18044.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18045,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18045.png,datasets/segmentation/phantom_train/masks/pt_18045.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18046,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18046.png,datasets/segmentation/phantom_train/masks/pt_18046.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18047,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18047.png,datasets/segmentation/phantom_train/masks/pt_18047.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18048,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18048.png,datasets/segmentation/phantom_train/masks/pt_18048.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18049,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18049.png,datasets/segmentation/phantom_train/masks/pt_18049.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18052,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18052.png,datasets/segmentation/phantom_train/masks/pt_18052.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18053,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18053.png,datasets/segmentation/phantom_train/masks/pt_18053.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18055,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18055.png,datasets/segmentation/phantom_train/masks/pt_18055.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18057,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18057.png,datasets/segmentation/phantom_train/masks/pt_18057.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18058,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18058.png,datasets/segmentation/phantom_train/masks/pt_18058.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18059,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18059.png,datasets/segmentation/phantom_train/masks/pt_18059.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18061,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18061.png,datasets/segmentation/phantom_train/masks/pt_18061.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18062,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18062.png,datasets/segmentation/phantom_train/masks/pt_18062.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18063,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18063.png,datasets/segmentation/phantom_train/masks/pt_18063.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18064,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18064.png,datasets/segmentation/phantom_train/masks/pt_18064.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18065,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18065.png,datasets/segmentation/phantom_train/masks/pt_18065.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18066,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18066.png,datasets/segmentation/phantom_train/masks/pt_18066.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18067,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18067.png,datasets/segmentation/phantom_train/masks/pt_18067.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18068,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18068.png,datasets/segmentation/phantom_train/masks/pt_18068.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18069,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18069.png,datasets/segmentation/phantom_train/masks/pt_18069.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18070,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18070.png,datasets/segmentation/phantom_train/masks/pt_18070.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18071,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18071.png,datasets/segmentation/phantom_train/masks/pt_18071.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18073,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18073.png,datasets/segmentation/phantom_train/masks/pt_18073.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18074,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18074.png,datasets/segmentation/phantom_train/masks/pt_18074.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18075,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18075.png,datasets/segmentation/phantom_train/masks/pt_18075.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18076,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18076.png,datasets/segmentation/phantom_train/masks/pt_18076.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18077,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18077.png,datasets/segmentation/phantom_train/masks/pt_18077.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18078,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18078.png,datasets/segmentation/phantom_train/masks/pt_18078.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18079,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18079.png,datasets/segmentation/phantom_train/masks/pt_18079.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18080,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18080.png,datasets/segmentation/phantom_train/masks/pt_18080.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18081,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18081.png,datasets/segmentation/phantom_train/masks/pt_18081.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18085,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18085.png,datasets/segmentation/phantom_train/masks/pt_18085.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18087,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18087.png,datasets/segmentation/phantom_train/masks/pt_18087.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18088,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18088.png,datasets/segmentation/phantom_train/masks/pt_18088.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18089,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18089.png,datasets/segmentation/phantom_train/masks/pt_18089.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18091,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18091.png,datasets/segmentation/phantom_train/masks/pt_18091.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18092,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18092.png,datasets/segmentation/phantom_train/masks/pt_18092.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18094,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18094.png,datasets/segmentation/phantom_train/masks/pt_18094.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18097,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18097.png,datasets/segmentation/phantom_train/masks/pt_18097.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18098,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18098.png,datasets/segmentation/phantom_train/masks/pt_18098.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18100,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18100.png,datasets/segmentation/phantom_train/masks/pt_18100.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18101,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18101.png,datasets/segmentation/phantom_train/masks/pt_18101.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18102,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18102.png,datasets/segmentation/phantom_train/masks/pt_18102.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18103,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18103.png,datasets/segmentation/phantom_train/masks/pt_18103.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18104,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18104.png,datasets/segmentation/phantom_train/masks/pt_18104.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18105,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18105.png,datasets/segmentation/phantom_train/masks/pt_18105.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18107,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18107.png,datasets/segmentation/phantom_train/masks/pt_18107.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18109,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18109.png,datasets/segmentation/phantom_train/masks/pt_18109.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18110,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18110.png,datasets/segmentation/phantom_train/masks/pt_18110.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18111,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18111.png,datasets/segmentation/phantom_train/masks/pt_18111.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18112,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18112.png,datasets/segmentation/phantom_train/masks/pt_18112.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18114,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18114.png,datasets/segmentation/phantom_train/masks/pt_18114.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18115,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18115.png,datasets/segmentation/phantom_train/masks/pt_18115.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18116,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18116.png,datasets/segmentation/phantom_train/masks/pt_18116.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18117,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18117.png,datasets/segmentation/phantom_train/masks/pt_18117.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18118,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18118.png,datasets/segmentation/phantom_train/masks/pt_18118.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18120,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18120.png,datasets/segmentation/phantom_train/masks/pt_18120.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18121,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18121.png,datasets/segmentation/phantom_train/masks/pt_18121.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18123,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18123.png,datasets/segmentation/phantom_train/masks/pt_18123.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18124,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18124.png,datasets/segmentation/phantom_train/masks/pt_18124.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18125,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18125.png,datasets/segmentation/phantom_train/masks/pt_18125.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18126,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18126.png,datasets/segmentation/phantom_train/masks/pt_18126.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18127,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18127.png,datasets/segmentation/phantom_train/masks/pt_18127.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18128,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18128.png,datasets/segmentation/phantom_train/masks/pt_18128.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18129,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18129.png,datasets/segmentation/phantom_train/masks/pt_18129.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18131,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18131.png,datasets/segmentation/phantom_train/masks/pt_18131.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18132,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18132.png,datasets/segmentation/phantom_train/masks/pt_18132.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18133,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18133.png,datasets/segmentation/phantom_train/masks/pt_18133.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18134,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18134.png,datasets/segmentation/phantom_train/masks/pt_18134.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18135,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18135.png,datasets/segmentation/phantom_train/masks/pt_18135.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18136,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18136.png,datasets/segmentation/phantom_train/masks/pt_18136.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18137,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18137.png,datasets/segmentation/phantom_train/masks/pt_18137.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18139,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18139.png,datasets/segmentation/phantom_train/masks/pt_18139.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18140,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18140.png,datasets/segmentation/phantom_train/masks/pt_18140.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18141,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18141.png,datasets/segmentation/phantom_train/masks/pt_18141.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18142,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18142.png,datasets/segmentation/phantom_train/masks/pt_18142.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18143,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18143.png,datasets/segmentation/phantom_train/masks/pt_18143.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18144,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18144.png,datasets/segmentation/phantom_train/masks/pt_18144.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18145,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18145.png,datasets/segmentation/phantom_train/masks/pt_18145.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18146,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18146.png,datasets/segmentation/phantom_train/masks/pt_18146.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18147,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18147.png,datasets/segmentation/phantom_train/masks/pt_18147.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18148,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18148.png,datasets/segmentation/phantom_train/masks/pt_18148.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18150,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18150.png,datasets/segmentation/phantom_train/masks/pt_18150.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18151,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18151.png,datasets/segmentation/phantom_train/masks/pt_18151.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18152,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18152.png,datasets/segmentation/phantom_train/masks/pt_18152.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18153,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18153.png,datasets/segmentation/phantom_train/masks/pt_18153.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18154,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18154.png,datasets/segmentation/phantom_train/masks/pt_18154.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18155,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18155.png,datasets/segmentation/phantom_train/masks/pt_18155.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18157,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18157.png,datasets/segmentation/phantom_train/masks/pt_18157.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18158,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18158.png,datasets/segmentation/phantom_train/masks/pt_18158.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18159,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18159.png,datasets/segmentation/phantom_train/masks/pt_18159.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18160,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18160.png,datasets/segmentation/phantom_train/masks/pt_18160.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18161,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18161.png,datasets/segmentation/phantom_train/masks/pt_18161.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18162,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18162.png,datasets/segmentation/phantom_train/masks/pt_18162.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18163,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18163.png,datasets/segmentation/phantom_train/masks/pt_18163.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18164,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18164.png,datasets/segmentation/phantom_train/masks/pt_18164.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18165,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18165.png,datasets/segmentation/phantom_train/masks/pt_18165.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18168,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18168.png,datasets/segmentation/phantom_train/masks/pt_18168.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18169,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18169.png,datasets/segmentation/phantom_train/masks/pt_18169.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18170,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18170.png,datasets/segmentation/phantom_train/masks/pt_18170.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18171,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18171.png,datasets/segmentation/phantom_train/masks/pt_18171.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18172,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18172.png,datasets/segmentation/phantom_train/masks/pt_18172.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18173,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18173.png,datasets/segmentation/phantom_train/masks/pt_18173.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18175,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18175.png,datasets/segmentation/phantom_train/masks/pt_18175.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18177,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18177.png,datasets/segmentation/phantom_train/masks/pt_18177.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18178,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18178.png,datasets/segmentation/phantom_train/masks/pt_18178.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_18180,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_18180.png,datasets/segmentation/phantom_train/masks/pt_18180.npy,npy_multiclass
